"Year","Locationabbr","Locationdesc","Class","Topic","Question","Response","Break_Out","Break_Out_Category","Sample_Size","Data_value","Confidence_limit_Low","Confidence_limit_High","Display_order","Data_value_unit","Data_value_type","Data_Value_Footnote_Symbol","Data_Value_Footnote","DataSource","ClassId","TopicId","LocationID","BreakoutID","BreakOutCategoryID","QuestionID","ResponseID","GeoLocation","State","Confidence_Limit_Spread"
2014,"IL","Illinois","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","820",16.7,15.3,18.1,"937","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",17,"BO1","CAT1","ADDEPEV2","RESP046","(40.48501028300046, -88.99771017799969)","IL",2.8
2014,"IN","Indiana","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,323",20.7,19.7,21.7,"939","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",18,"BO1","CAT1","ADDEPEV2","RESP046","(39.766910452000445, -86.14996019399968)","IN",2
2014,"IA","Iowa","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,460",18.7,17.5,19.9,"939","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",19,"BO1","CAT1","ADDEPEV2","RESP046","(42.46940091300047, -93.81649055599968)","IA",2.4
2014,"KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,589",18.6,17.8,19.4,"942","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",20,"BO1","CAT1","ADDEPEV2","RESP046","(38.34774030000045, -98.20078122699965)","KS",1.6
2014,"KY","Kentucky","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,627",23.9,22.5,25.3,"942","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",21,"BO1","CAT1","ADDEPEV2","RESP046","(37.645970271000465, -84.77497104799966)","KY",2.8
2014,"LA","Louisiana","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,324",18.7,17.5,19.8,"941","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",22,"BO1","CAT1","ADDEPEV2","RESP046","(31.31266064400046, -92.44568007099969)","LA",2.3
2014,"ME","Maine","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,074",23.7,22.5,24.9,"935","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",23,"BO1","CAT1","ADDEPEV2","RESP046","(45.254228894000505, -68.98503133599962)","ME",2.4
2014,"MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,197",15.9,14.7,17.1,"941","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",24,"BO1","CAT1","ADDEPEV2","RESP046","(39.29058096400047, -76.60926011099963)","MD",2.4
2014,"MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","3,447",21.7,20.6,22.7,"940","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",25,"BO1","CAT1","ADDEPEV2","RESP046","(42.27687047000046, -72.08269067499964)","MA",2.1
2014,"MI","Michigan","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,641",20.5,19.3,21.6,"942","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",26,"BO1","CAT1","ADDEPEV2","RESP046","(44.6613195430005, -84.71439026999968)","MI",2.3
2014,"MN","Minnesota","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","3,050",18.2,17.4,18.9,"942","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",27,"BO1","CAT1","ADDEPEV2","RESP046","(46.35564873600049, -94.79420050299967)","MN",1.5
2014,"MS","Mississippi","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","814",19.9,18.2,21.7,"934","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",28,"BO1","CAT1","ADDEPEV2","RESP046","(32.745510099000455, -89.53803082499968)","MS",3.5
2014,"MO","Missouri","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,501",21.7,20.3,23.2,"940","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",29,"BO1","CAT1","ADDEPEV2","RESP046","(38.635790776000476, -92.56630005299968)","MO",2.9
2014,"MT","Montana","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,464",20.4,19.1,21.8,"935","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",30,"BO1","CAT1","ADDEPEV2","RESP046","(47.06652897200047, -109.42442064499971)","MT",2.7
2014,"NE","Nebraska","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","3,813",17.7,16.9,18.5,"942","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",31,"BO1","CAT1","ADDEPEV2","RESP046","(41.6410409880005, -99.36572062299967)","NE",1.6
2014,"NV","Nevada","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","658",15.6,13.8,17.4,"939","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",32,"BO1","CAT1","ADDEPEV2","RESP046","(39.493240390000494, -117.07184056399967)","NV",3.6
2014,"NH","New Hampshire","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,293",21,19.5,22.6,"936","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",33,"BO1","CAT1","ADDEPEV2","RESP046","(43.65595011300047, -71.50036091999965)","NH",3.1
2014,"NJ","New Jersey","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,878",13.4,12.5,14.3,"941","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",34,"BO1","CAT1","ADDEPEV2","RESP046","(40.13057004800049, -74.27369128799967)","NJ",1.8
2014,"NM","New Mexico","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,833",21.1,19.8,22.4,"939","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",35,"BO1","CAT1","ADDEPEV2","RESP046","(34.52088095200048, -106.24058098499967)","NM",2.6
2014,"NY","New York","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,128",15.9,14.8,17,"939","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",36,"BO1","CAT1","ADDEPEV2","RESP046","(42.82700103200045, -75.54397042699964)","NY",2.2
2014,"NC","North Carolina","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,430",19,17.9,20.1,"940","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",37,"BO1","CAT1","ADDEPEV2","RESP046","(35.466220975000454, -79.15925046299964)","NC",2.2
2014,"ND","North Dakota","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,200",17.3,15.9,18.7,"925","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",38,"BO1","CAT1","ADDEPEV2","RESP046","(47.47531977900047, -100.11842104899966)","ND",2.8
2014,"OH","Ohio","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,289",20.9,19.6,22.1,"940","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",39,"BO1","CAT1","ADDEPEV2","RESP046","(40.06021014100048, -82.40426005599966)","OH",2.5
2014,"OK","Oklahoma","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,874",21.8,20.7,23,"941","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",40,"BO1","CAT1","ADDEPEV2","RESP046","(35.47203135600046, -97.52107021399968)","OK",2.3
2014,"OR","Oregon","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,268",24,22.4,25.5,"936","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",41,"BO1","CAT1","ADDEPEV2","RESP046","(44.56744942400047, -120.15503132599969)","OR",3.1
2014,"PA","Pennsylvania","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,184",19.7,18.6,20.7,"938","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",42,"BO1","CAT1","ADDEPEV2","RESP046","(40.79373015200048, -77.86070029399963)","PA",2.1
2014,"RI","Rhode Island","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,343",20.6,19.2,22.1,"935","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",44,"BO1","CAT1","ADDEPEV2","RESP046","(41.70828019300046, -71.52247031399963)","RI",2.9
2014,"SC","South Carolina","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,157",19.9,18.8,20.9,"942","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",45,"BO1","CAT1","ADDEPEV2","RESP046","(33.998821303000454, -81.04537120699968)","SC",2.1
2014,"SD","South Dakota","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,168",16.6,15,18.1,"937","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",46,"BO1","CAT1","ADDEPEV2","RESP046","(44.353130053000484, -100.3735306369997)","SD",3.1
2014,"TN","Tennessee","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,142",21.4,19.7,23,"937","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",47,"BO1","CAT1","ADDEPEV2","RESP046","(35.68094058000048, -85.77449091399967)","TN",3.3
2014,"TX","Texas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,588",14.6,13.7,15.5,"942","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",48,"BO1","CAT1","ADDEPEV2","RESP046","(31.827240407000488, -99.42677020599967)","TX",1.8
2014,"UT","Utah","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","3,110",20.7,19.9,21.5,"941","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",49,"BO1","CAT1","ADDEPEV2","RESP046","(39.360700171000474, -111.58713063499971)","UT",1.6
2014,"VT","Vermont","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,428",21.8,20.6,23,"933","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",50,"BO1","CAT1","ADDEPEV2","RESP046","(43.62538123900049, -72.51764079099962)","VT",2.4
2014,"VA","Virginia","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,660",17.4,16.3,18.4,"940","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",51,"BO1","CAT1","ADDEPEV2","RESP046","(37.54268067400045, -78.45789046299967)","VA",2.1
2014,"WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,271",21.6,20.5,22.7,"941","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",53,"BO1","CAT1","ADDEPEV2","RESP046","(47.52227862900048, -120.47001078999972)","WA",2.2
2014,"WV","West Virginia","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,437",23.6,22.3,24.9,"938","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",54,"BO1","CAT1","ADDEPEV2","RESP046","(38.66551020200046, -80.71264013499967)","WV",2.6
2014,"WI","Wisconsin","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,149",17,15.7,18.4,"937","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",55,"BO1","CAT1","ADDEPEV2","RESP046","(44.39319117400049, -89.81637074199966)","WI",2.7
2014,"WY","Wyoming","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,155",19,17.3,20.6,"937","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",56,"BO1","CAT1","ADDEPEV2","RESP046","(43.23554134300048, -108.10983035299967)","WY",3.3
2014,"GU","Guam","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","216",8.7,7.1,10.3,"931","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",66,"BO1","CAT1","ADDEPEV2","RESP046","(13.444304, 144.793731)","GU",3.2
2014,"PR","Puerto Rico","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,184",18.5,17.3,19.8,"887","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",72,"BO1","CAT1","ADDEPEV2","RESP046","(18.220833, -66.590149)","PR",2.5
2014,"UW","All States and DC (median) **","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","51",19,NA,NA,"931","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",98,"BO1","CAT1","ADDEPEV2","RESP046","","UW",NA
2014,"US","All States, DC and Territories (median) **","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","53",18.7,NA,NA,"932","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",99,"BO1","CAT1","ADDEPEV2","RESP046","","US",NA
2015,"AL","Alabama","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,813",22.13,20.88,23.38,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",1,"BO1","CAT1","ADDEPEV2","RESP046","(32.84057112200048, -86.63186076199969)","AL",2.5
2015,"AK","Alaska","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","570",15.98,14,17.96,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",2,"BO1","CAT1","ADDEPEV2","RESP046","(64.84507995700051, -147.72205903599973)","AK",3.96
2015,"AZ","Arizona","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,466",18.46,17.24,19.68,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",4,"BO1","CAT1","ADDEPEV2","RESP046","(34.865970280000454, -111.76381127699972)","AZ",2.44
2015,"AR","Arkansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,071",23.46,21.4,25.52,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",5,"BO1","CAT1","ADDEPEV2","RESP046","(34.74865012400045, -92.27449074299966)","AR",4.12
2015,"CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,855",12.87,12.16,13.58,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",6,"BO1","CAT1","ADDEPEV2","RESP046","(37.63864012300047, -120.99999953799971)","CA",1.42
2015,"CO","Colorado","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,514",19.32,18.26,20.38,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",8,"BO1","CAT1","ADDEPEV2","RESP046","(38.843840757000464, -106.13361092099967)","CO",2.12
2015,"CT","Connecticut","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,191",17.55,16.57,18.53,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",9,"BO1","CAT1","ADDEPEV2","RESP046","(41.56266102000046, -72.64984095199964)","CT",1.96
2015,"DE","Delaware","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","718",17.85,16.13,19.57,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",10,"BO1","CAT1","ADDEPEV2","RESP046","(39.008830667000495, -75.57774116799965)","DE",3.44
2015,"DC","District of Columbia","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","685",18.02,15.65,20.39,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",11,"BO1","CAT1","ADDEPEV2","RESP046","(38.89037138500049, -77.03196112699965)","DC",4.74
2015,"FL","Florida","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,656",16.5,15.42,17.58,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",12,"BO1","CAT1","ADDEPEV2","RESP046","(28.932040377000476, -81.92896053899966)","FL",2.16
2015,"GA","Georgia","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","923",18.28,16.75,19.81,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",13,"BO1","CAT1","ADDEPEV2","RESP046","(32.83968109300048, -83.62758034599966)","GA",3.06
2015,"HI","Hawaii","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","908",11.59,10.57,12.61,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",15,"BO1","CAT1","ADDEPEV2","RESP046","(21.304850435000446, -157.85774940299973)","HI",2.04
2015,"ID","Idaho","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,150",19.68,18.15,21.21,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",16,"BO1","CAT1","ADDEPEV2","RESP046","(43.682630005000476, -114.3637300419997)","ID",3.06
2015,"IL","Illinois","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","853",15.32,14.07,16.57,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",17,"BO1","CAT1","ADDEPEV2","RESP046","(40.48501028300046, -88.99771017799969)","IL",2.5
2015,"IN","Indiana","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,194",20.45,18.88,22.02,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",18,"BO1","CAT1","ADDEPEV2","RESP046","(39.766910452000445, -86.14996019399968)","IN",3.14
2015,"IA","Iowa","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,136",19.02,17.69,20.35,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",19,"BO1","CAT1","ADDEPEV2","RESP046","(42.46940091300047, -93.81649055599968)","IA",2.66
2015,"KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","4,472",19.45,18.8,20.1,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",20,"BO1","CAT1","ADDEPEV2","RESP046","(38.34774030000045, -98.20078122699965)","KS",1.3
2015,"KY","Kentucky","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,666",18.75,17.38,20.12,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",21,"BO1","CAT1","ADDEPEV2","RESP046","(37.645970271000465, -84.77497104799966)","KY",2.74
2015,"LA","Louisiana","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","979",20.07,18.58,21.56,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",22,"BO1","CAT1","ADDEPEV2","RESP046","(31.31266064400046, -92.44568007099969)","LA",2.98
2015,"ME","Maine","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,046",24.01,22.66,25.36,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",23,"BO1","CAT1","ADDEPEV2","RESP046","(45.254228894000505, -68.98503133599962)","ME",2.7
2015,"MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,235",16.33,15,17.66,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",24,"BO1","CAT1","ADDEPEV2","RESP046","(39.29058096400047, -76.60926011099963)","MD",2.66
2015,"MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,017",20.89,19.73,22.05,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",25,"BO1","CAT1","ADDEPEV2","RESP046","(42.27687047000046, -72.08269067499964)","MA",2.32
2015,"MI","Michigan","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,733",19.7,18.66,20.74,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",26,"BO1","CAT1","ADDEPEV2","RESP046","(44.6613195430005, -84.71439026999968)","MI",2.08
2015,"MN","Minnesota","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","3,239",18.86,18.1,19.62,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",27,"BO1","CAT1","ADDEPEV2","RESP046","(46.35564873600049, -94.79420050299967)","MN",1.52
2015,"MS","Mississippi","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,103",18.21,16.76,19.66,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",28,"BO1","CAT1","ADDEPEV2","RESP046","(32.745510099000455, -89.53803082499968)","MS",2.9
2015,"MO","Missouri","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,583",21.76,20.37,23.15,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",29,"BO1","CAT1","ADDEPEV2","RESP046","(38.635790776000476, -92.56630005299968)","MO",2.78
2015,"MT","Montana","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,177",19.86,18.35,21.37,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",30,"BO1","CAT1","ADDEPEV2","RESP046","(47.06652897200047, -109.42442064499971)","MT",3.02
2015,"NE","Nebraska","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,974",17.55,16.65,18.45,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",31,"BO1","CAT1","ADDEPEV2","RESP046","(41.6410409880005, -99.36572062299967)","NE",1.8
2015,"NV","Nevada","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","556",16.62,14.58,18.66,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",32,"BO1","CAT1","ADDEPEV2","RESP046","(39.493240390000494, -117.07184056399967)","NV",4.08
2015,"NH","New Hampshire","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,434",20.93,19.5,22.36,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",33,"BO1","CAT1","ADDEPEV2","RESP046","(43.65595011300047, -71.50036091999965)","NH",2.86
2015,"NJ","New Jersey","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,711",12.66,11.76,13.56,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",34,"BO1","CAT1","ADDEPEV2","RESP046","(40.13057004800049, -74.27369128799967)","NJ",1.8
2015,"NM","New Mexico","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,399",20.2,18.73,21.67,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",35,"BO1","CAT1","ADDEPEV2","RESP046","(34.52088095200048, -106.24058098499967)","NM",2.94
2015,"NY","New York","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,086",15.74,14.9,16.58,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",36,"BO1","CAT1","ADDEPEV2","RESP046","(42.82700103200045, -75.54397042699964)","NY",1.68
2015,"NC","North Carolina","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,283",18.77,17.63,19.91,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",37,"BO1","CAT1","ADDEPEV2","RESP046","(35.466220975000454, -79.15925046299964)","NC",2.28
2015,"ND","North Dakota","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","830",18.78,17.23,20.33,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",38,"BO1","CAT1","ADDEPEV2","RESP046","(47.47531977900047, -100.11842104899966)","ND",3.1
2015,"OH","Ohio","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,416",19.58,18.36,20.8,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",39,"BO1","CAT1","ADDEPEV2","RESP046","(40.06021014100048, -82.40426005599966)","OH",2.44
2015,"OK","Oklahoma","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,502",22.7,21.25,24.15,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",40,"BO1","CAT1","ADDEPEV2","RESP046","(35.47203135600046, -97.52107021399968)","OK",2.9
2015,"OR","Oregon","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,348",26.72,25.15,28.29,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",41,"BO1","CAT1","ADDEPEV2","RESP046","(44.56744942400047, -120.15503132599969)","OR",3.14
2015,"PA","Pennsylvania","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,118",18.5,17.17,19.83,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",42,"BO1","CAT1","ADDEPEV2","RESP046","(40.79373015200048, -77.86070029399963)","PA",2.66
2015,"RI","Rhode Island","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,324",21.28,19.71,22.85,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",44,"BO1","CAT1","ADDEPEV2","RESP046","(41.70828019300046, -71.52247031399963)","RI",3.14
2015,"SC","South Carolina","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,238",19.46,18.4,20.52,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",45,"BO1","CAT1","ADDEPEV2","RESP046","(33.998821303000454, -81.04537120699968)","SC",2.12
2015,"SD","South Dakota","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,140",16.13,14.62,17.64,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",46,"BO1","CAT1","ADDEPEV2","RESP046","(44.353130053000484, -100.3735306369997)","SD",3.02
2015,"TN","Tennessee","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,340",21.22,19.67,22.77,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",47,"BO1","CAT1","ADDEPEV2","RESP046","(35.68094058000048, -85.77449091399967)","TN",3.1
2015,"TX","Texas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,613",16.06,14.9,17.22,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",48,"BO1","CAT1","ADDEPEV2","RESP046","(31.827240407000488, -99.42677020599967)","TX",2.32
2015,"UT","Utah","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,356",20.82,19.88,21.76,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",49,"BO1","CAT1","ADDEPEV2","RESP046","(39.360700171000474, -111.58713063499971)","UT",1.88
2015,"VT","Vermont","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,460",22.82,21.45,24.19,"1","%","Crude Prevalence","","","BRFSS","CLASS03","TOPIC17",50,"BO1","CAT1","ADDEPEV2","RESP046","(43.62538123900049, -72.51764079099962)","VT",2.74
